Date,Price,Open,High,Low,Change %
"May 20, 2014",98.654,98.115,99.067,98.086,0.51
"May 19, 2014",98.149,98.45,98.623,98.097,-0.37
"May 16, 2014",98.513,99.811,99.874,98.415,-1.33
"May 15, 2014",99.836,99.701,100.004,98.973,0.1
"May 14, 2014",99.736,100.019,100.309,99.562,-0.32
"May 13, 2014",100.056,101.28,101.353,99.971,-1.23
"May 12, 2014",101.303,100.955,101.513,100.282,0.25
"May 09, 2014",101.047,101.403,101.744,100.795,-0.38
"May 08, 2014",101.428,101.735,101.974,101.331,-0.33
"May 07, 2014",101.767,101.805,102.101,101.711,-0.06
"May 06, 2014",101.828,101.56,102.109,101.346,0.22
"May 05, 2014",101.604,101.489,101.641,101.22,0.09
"May 02, 2014",101.511,101.779,101.849,101.189,-0.3
"May 01, 2014",101.814,101.806,101.977,101.647,-0.01
"Apr 30, 2014",101.82,101.669,101.951,101.248,0.14
"Apr 29, 2014",101.68,101.92,102.01,101.401,-0.25
"Apr 28, 2014",101.938,101.815,102.234,101.464,0.02
"Apr 25, 2014",101.913,102.666,102.775,101.785,-0.76
"Apr 24, 2014",102.698,102.521,102.711,102.352,0.16
"Apr 23, 2014",102.532,102.204,102.883,102.186,0.3
"Apr 22, 2014",102.228,101.725,102.455,101.688,0.47
"Apr 21, 2014",101.751,101.197,101.864,101.128,0.41
"Apr 18, 2014",101.34,101.233,101.34,101.056,0.08
"Apr 17, 2014",101.254,101.385,101.829,101.191,-0.16
"Apr 16, 2014",101.418,100.759,101.526,100.682,0.64
"Apr 15, 2014",100.773,100.786,100.894,100.518,-0.03
"Apr 14, 2014",100.803,100.54,100.87,100.456,0.1
"Apr 11, 2014",100.703,100.821,101.237,100.572,-0.13
"Apr 10, 2014",100.835,100.993,101.296,100.635,-0.17
"Apr 09, 2014",101.005,100.604,101.053,100.163,0.36
"Apr 08, 2014",100.639,99.831,100.687,99.789,0.8
"Apr 07, 2014",99.845,99.565,99.941,99.022,0.23
"Apr 04, 2014",99.618,99.85,100.196,99.444,-0.26
"Apr 03, 2014",99.874,99.584,100.191,99.527,0.27
"Apr 02, 2014",99.601,99.758,99.835,99.011,-0.2
"Apr 01, 2014",99.802,99.962,100.096,99.703,-0.2
"Mar 31, 2014",100.006,99.688,100.138,99.548,0.36
"Mar 28, 2014",99.645,100.053,100.16,99.134,-0.41
"Mar 27, 2014",100.058,99.724,100.415,99.593,0.3
"Mar 26, 2014",99.76,99.955,100.052,99.267,-0.22
"Mar 25, 2014",99.975,100.254,100.323,99.631,-0.3
"Mar 24, 2014",100.272,100.404,100.516,99.912,-0.13
"Mar 21, 2014",100.403,101.219,101.34,100.355,-0.83
"Mar 20, 2014",101.245,100.834,101.555,100.724,0.37
"Mar 19, 2014",100.868,101.371,101.632,100.621,-0.53
"Mar 18, 2014",101.408,101.6,101.71,101.078,-0.22
"Mar 17, 2014",101.632,101.843,101.924,101.399,-0.25
"Mar 14, 2014",101.885,101.683,102.311,101.431,0.18
"Mar 13, 2014",101.703,101.715,102.267,101.271,-0.04
"Mar 12, 2014",101.745,101.246,101.832,101.221,0.47
"Mar 11, 2014",101.273,101.256,101.468,100.794,0
"Mar 10, 2014",101.276,102.101,102.644,101.133,-0.81
"Mar 07, 2014",102.106,102.292,102.546,101.971,-0.19
"Mar 06, 2014",102.303,103.252,103.312,101.95,-0.94
"Mar 05, 2014",103.269,103.127,103.394,102.756,0.11
"Mar 04, 2014",103.159,103.39,103.565,103.032,-0.24
"Mar 03, 2014",103.41,103.467,103.913,103.233,-0.07
"Feb 28, 2014",103.479,103.424,104.061,103.005,0.02
"Feb 27, 2014",103.46,103.333,103.511,102.98,0.11
"Feb 26, 2014",103.344,103.347,103.603,103.005,-0.05
"Feb 25, 2014",103.394,103.371,103.668,103.101,0
"Feb 24, 2014",103.395,103.254,103.475,102.918,0.14
"Feb 21, 2014",103.255,103.607,103.921,103.183,-0.36
"Feb 20, 2014",103.632,103.793,104.125,103.418,-0.18
"Feb 19, 2014",103.819,103.718,104.106,103.52,0.07
"Feb 18, 2014",103.744,103.353,104.08,103.316,0.36
"Feb 17, 2014",103.371,103.555,104.256,103.23,-0.21
"Feb 14, 2014",103.585,103.973,104.075,103.39,-0.4
"Feb 13, 2014",103.997,103.032,104.091,103.007,0.92
"Feb 12, 2014",103.049,102.352,103.081,102.014,0.67
"Feb 11, 2014",102.36,102.395,102.629,102.102,-0.07
"Feb 10, 2014",102.436,102.228,102.579,101.867,0.18
"Feb 07, 2014",102.252,101.8,102.308,101.625,0.42
"Feb 06, 2014",101.82,102.072,102.235,101.476,-0.27
"Feb 05, 2014",102.097,102.066,102.248,101.538,0.01
"Feb 04, 2014",102.084,102.004,102.442,101.796,0.07
"Feb 03, 2014",102.013,103.071,103.091,101.891,-0.98
"Jan 31, 2014",103.026,103.124,103.352,102.705,-0.11
"Jan 30, 2014",103.138,103.434,104.171,102.959,-0.33
"Jan 29, 2014",103.475,103.693,103.809,102.918,-0.26
"Jan 28, 2014",103.743,104.645,104.992,103.456,-0.87
"Jan 27, 2014",104.656,103.303,104.844,103.246,1.27
"Jan 24, 2014",103.344,103.023,104.236,102.917,0.3
"Jan 23, 2014",103.037,102.452,103.081,102.329,0.56
"Jan 22, 2014",102.466,101.935,102.534,101.626,0.49
"Jan 21, 2014",101.962,101.235,102.023,100.938,0.69
"Jan 20, 2014",101.259,101.043,101.389,100.889,0.17
"Jan 17, 2014",101.085,100.628,101.305,100.082,0.44
"Jan 16, 2014",100.642,100.79,101.037,100.425,-0.17
"Jan 15, 2014",100.812,101.049,101.376,100.439,-0.28
"Jan 14, 2014",101.093,100.782,101.246,100.612,0.3
"Jan 13, 2014",100.793,102.009,102.188,100.561,-1.22
"Jan 10, 2014",102.039,102.318,102.367,101.489,-0.29
"Jan 09, 2014",102.338,102.212,102.422,101.974,0.09
"Jan 08, 2014",102.249,102.184,102.293,101.782,0.05
"Jan 07, 2014",102.199,102.213,102.463,101.998,-0.03
"Jan 06, 2014",102.231,102.025,102.412,101.664,0.13
"Jan 03, 2014",102.094,102.424,102.922,101.899,-0.36
"Jan 02, 2014",102.459,102.525,103.151,102.28,-0.1
"Jan 01, 2014",102.563,102.31,102.643,102.186,0.21
"Dec 31, 2013",102.345,102.152,102.68,101.827,0.16
"Dec 30, 2013",102.18,101.966,102.548,101.811,0.1
"Dec 27, 2013",102.08,102.005,102.617,101.859,0.05
"Dec 26, 2013",102.03,101.008,102.204,100.996,0.97
"Dec 25, 2013",101.046,101.103,101.207,100.693,-0.08
"Dec 24, 2013",101.127,101.312,101.385,100.894,-0.22
"Dec 23, 2013",101.347,101.215,101.634,100.946,0.07
"Dec 20, 2013",101.28,101.717,102.239,101.129,-0.48
"Dec 19, 2013",101.768,101.772,102.328,101.457,-0.02
"Dec 18, 2013",101.792,100.834,102.338,100.596,0.92
"Dec 17, 2013",100.869,100.595,101.271,100.334,0.25
"Dec 16, 2013",100.62,101.349,101.459,100.432,-0.74
"Dec 13, 2013",101.369,101.053,101.715,100.954,0.29
"Dec 12, 2013",101.076,100.283,101.686,100.142,0.77
"Dec 11, 2013",100.305,100.38,100.987,100.168,-0.1
"Dec 10, 2013",100.403,100.43,100.911,100.096,-0.05
"Dec 09, 2013",100.453,100.42,100.479,99.402,0.01
"Dec 06, 2013",100.444,100.874,100.934,100.198,-0.44
"Dec 05, 2013",100.887,101.65,101.707,100.41,-0.78
"Dec 04, 2013",101.682,102.214,102.511,101.12,-0.54
"Dec 03, 2013",102.237,101.916,102.471,101.808,0.29
"Dec 02, 2013",101.945,102.075,102.609,101.617,-0.18
"Nov 29, 2013",102.132,101.777,102.36,101.751,0.34
"Nov 28, 2013",101.784,101.201,102.223,101.133,0.55
"Nov 27, 2013",101.23,101.331,101.74,100.766,-0.13
"Nov 26, 2013",101.366,100.956,101.436,100.471,0.37
"Nov 25, 2013",100.991,101.774,101.897,100.606,-0.79
"Nov 22, 2013",101.791,101.934,102.207,101.549,-0.17
"Nov 21, 2013",101.966,100.763,102.127,100.51,1.17
"Nov 20, 2013",100.785,100.512,101.248,100.241,0.24
"Nov 19, 2013",100.547,100.53,100.653,99.699,-0.01
"Nov 18, 2013",100.559,101.508,101.567,100.355,-0.96
"Nov 15, 2013",101.533,101.374,101.767,101.182,0.13
"Nov 14, 2013",101.403,101.628,101.714,100.927,-0.26
"Nov 13, 2013",101.663,101.318,101.719,100.787,0.31
"Nov 12, 2013",101.346,101.108,101.714,100.93,0.22
"Nov 11, 2013",101.126,99.991,101.701,99.916,1.05
"Nov 08, 2013",100.078,100.455,101.028,99.679,-0.4
"Nov 07, 2013",100.477,100.311,100.929,99.9,0.13
"Nov 06, 2013",100.349,98.865,100.677,98.84,1.47
"Nov 05, 2013",98.897,98.58,99.238,98.434,0.3
"Nov 04, 2013",98.602,98.309,98.677,98.179,0.26
"Nov 01, 2013",98.346,98.829,99.337,98.21,-0.52
"Oct 31, 2013",98.861,98.231,99.026,98.049,0.62
"Oct 30, 2013",98.255,98.54,98.831,97.903,-0.33
"Oct 29, 2013",98.577,99.17,99.415,98.363,-0.61
"Oct 28, 2013",99.184,99.322,99.793,99.036,-0.18
"Oct 25, 2013",99.364,99.563,100.303,99.141,-0.23
"Oct 24, 2013",99.59,99.582,99.942,99.132,-0.03
"Oct 23, 2013",99.618,100.066,100.118,99.163,-0.48
"Oct 22, 2013",100.1,99.403,100.181,99.249,0.67
"Oct 21, 2013",99.436,98.978,99.589,98.893,0.43
"Oct 18, 2013",99.01,98.811,99.916,98.378,0.18
"Oct 17, 2013",98.83,98.425,99.04,98.24,0.36
"Oct 16, 2013",98.471,98.924,99.118,98.085,-0.46
"Oct 15, 2013",98.928,98.369,98.948,97.989,0.54
"Oct 14, 2013",98.392,97.311,98.614,97.299,1.06
"Oct 11, 2013",97.361,97.939,98.174,97.045,-0.62
"Oct 10, 2013",97.964,98.707,99.208,97.721,-0.78
"Oct 09, 2013",98.736,99.612,100.107,98.377,-0.92
"Oct 08, 2013",99.651,99.445,99.701,99.001,0.18
"Oct 07, 2013",99.469,98.392,99.608,98.374,1.13
"Oct 04, 2013",98.355,99.725,100.162,98.313,-1.39
"Oct 03, 2013",99.739,101.3,101.446,99.706,-1.57
"Oct 02, 2013",101.332,101.119,101.513,100.925,0.18
"Oct 01, 2013",101.154,101.271,101.639,100.927,-0.15
"Sep 30, 2013",101.308,100.725,101.938,100.65,0.41
"Sep 27, 2013",100.89,99.56,100.969,99.175,1.32
"Sep 26, 2013",99.575,100.391,100.451,99.293,-0.83
"Sep 25, 2013",100.412,100.467,100.51,99.886,-0.07
"Sep 24, 2013",100.482,100.417,100.858,99.873,0.05
"Sep 23, 2013",100.434,99.717,100.677,99.512,0.82
"Sep 20, 2013",99.614,99.023,100.51,98.968,0.59
"Sep 19, 2013",99.029,102.321,102.388,98.956,-3.24
"Sep 18, 2013",102.341,100.765,102.456,100.357,1.54
"Sep 17, 2013",100.792,99.862,101.25,99.818,0.91
"Sep 16, 2013",99.882,100.567,101.107,99.567,-0.73
"Sep 13, 2013",100.615,100.221,101.4,100.107,0.36
"Sep 12, 2013",100.257,100.065,101.225,99.561,0.17
"Sep 11, 2013",100.089,100.439,100.99,99.323,-0.37
"Sep 10, 2013",100.457,102.394,102.477,100.11,-1.89
"Sep 09, 2013",102.392,101.996,102.647,101.8,0.4
"Sep 06, 2013",101.984,102.903,103.459,101.273,-0.91
"Sep 05, 2013",102.921,104.782,104.826,102.319,-1.8
"Sep 04, 2013",104.807,105.212,106.787,103.979,-0.41
"Sep 03, 2013",105.24,102.59,106.32,102.544,2.57
"Sep 02, 2013",102.608,102.025,103.264,101.985,0.69
"Aug 30, 2013",101.906,103.172,104.621,101.572,-1.24
"Aug 29, 2013",103.186,106.805,106.984,103.026,-3.42
"Aug 28, 2013",106.837,103.063,107.002,102.937,3.64
"Aug 27, 2013",103.089,100.125,103.102,100.029,2.93
"Aug 26, 2013",100.154,98.406,100.823,98.324,1.78
"Aug 23, 2013",98.398,100.614,100.989,98.206,-2.22
"Aug 22, 2013",100.629,100.371,102.272,99.922,0.23
"Aug 21, 2013",100.4,98.862,101.192,98.77,1.52
"Aug 20, 2013",98.895,98.773,100.346,98.71,0.09
"Aug 19, 2013",98.808,96.279,98.974,96.236,2.52
"Aug 16, 2013",96.379,96.064,96.92,95.863,0.31
"Aug 15, 2013",96.078,94.969,96.146,94.938,1.14
"Aug 14, 2013",94.993,94.732,95.387,94.4,0.25
"Aug 13, 2013",94.757,94.488,95.37,94.175,0.25
"Aug 12, 2013",94.52,94.055,94.954,93.696,0.5
"Aug 09, 2013",94.053,94.336,94.437,94.025,-0.33
"Aug 08, 2013",94.367,94.78,95.158,94.13,-0.46
"Aug 07, 2013",94.805,93.279,95.026,92.954,1.61
"Aug 06, 2013",93.3,93.447,95.008,93.179,-0.18
"Aug 05, 2013",93.471,92.643,93.731,92.643,0.05
"Aug 02, 2013",93.424,91.539,93.567,91.255,2.02
"Aug 01, 2013",91.577,92.525,92.576,91.404,-1.05
"Jul 31, 2013",92.548,92.635,93.166,91.355,-0.13
"Jul 30, 2013",92.664,91.311,92.782,91.095,1.43
"Jul 29, 2013",91.354,90.775,91.568,90.667,0.59
"Jul 26, 2013",90.821,90.724,91.159,90.314,0.07
"Jul 25, 2013",90.756,90.726,91.022,90.061,0
"Jul 24, 2013",90.752,91.83,91.928,90.469,-1.19
"Jul 23, 2013",91.845,91.712,91.969,91.442,0.11
"Jul 22, 2013",91.74,90.561,91.889,90.514,1.26
"Jul 19, 2013",90.6,90.957,91.214,90.455,-0.42
"Jul 18, 2013",90.986,90.238,90.992,89.986,0.8
"Jul 17, 2013",90.262,89.878,90.625,89.239,0.4
"Jul 16, 2013",89.905,90.298,90.421,89.095,-0.46
"Jul 15, 2013",90.317,90.45,90.834,89.963,-0.18
"Jul 12, 2013",90.48,90.811,91.228,89.781,-0.41
"Jul 11, 2013",90.855,89.892,91.088,89.621,1.05
"Jul 10, 2013",89.909,89.321,89.921,88.917,0.62
"Jul 09, 2013",89.351,90.704,90.765,89.086,-1.54
"Jul 08, 2013",90.749,89.72,91.058,89.461,1.2
"Jul 05, 2013",89.677,90.516,90.977,89.636,-0.96
"Jul 04, 2013",90.545,92.002,92.125,90.39,-1.61
"Jul 03, 2013",92.022,90.221,92.207,90.15,1.96
"Jul 02, 2013",90.252,90.345,90.816,90.009,-0.13
"Jul 01, 2013",90.366,90.469,90.739,89.662,-0.22
"Jun 28, 2013",90.565,91.832,91.898,90.198,-1.4
"Jun 27, 2013",91.849,92.961,93.062,91.489,-1.23
"Jun 26, 2013",92.993,92.008,93.496,91.79,1.06
"Jun 25, 2013",92.016,92.283,92.435,91.73,-0.32
"Jun 24, 2013",92.316,91.27,92.519,91.062,1.01
"Jun 21, 2013",91.393,92.375,92.724,91.074,-1.08
"Jun 20, 2013",92.395,90.887,92.66,90.646,1.61
"Jun 19, 2013",90.934,92.022,92.163,90.693,-1.21
"Jun 18, 2013",92.051,91.333,92.139,91.054,0.76
"Jun 17, 2013",91.355,90.317,91.477,90.288,1.15
"Jun 14, 2013",90.312,91.143,91.224,89.763,-0.95
"Jun 13, 2013",91.181,90.662,91.883,90.587,0.55
"Jun 12, 2013",90.68,91.263,91.356,90.324,-0.68
"Jun 11, 2013",91.305,90.545,91.925,90.25,0.82
"Jun 10, 2013",90.559,88.559,90.647,88.445,2
"Jun 07, 2013",88.785,88.79,89.067,88.363,-0.05
"Jun 06, 2013",88.825,87.551,89.292,87.18,1.41
"Jun 05, 2013",87.588,86.482,87.616,86.221,1.24
"Jun 04, 2013",86.513,86.803,86.944,86.19,-0.37
"Jun 03, 2013",86.834,85.93,87.141,85.838,0.97
"May 31, 2013",85.999,85.861,86.303,85.522,0.13
"May 30, 2013",85.891,85.156,85.925,84.808,0.81
"May 29, 2013",85.198,84.374,85.228,84.112,0.94
"May 28, 2013",84.405,83.912,84.684,83.696,0.57
"May 27, 2013",83.928,84.407,84.54,83.824,-0.6
"May 24, 2013",84.436,84.135,84.504,83.667,0.31
"May 23, 2013",84.174,83.737,84.291,83.467,0.49
"May 22, 2013",83.76,83.972,84.189,83.412,-0.3
"May 21, 2013",84.014,83.943,84.215,83.539,0.06
"May 20, 2013",83.963,83.264,84.106,83.176,0.82
"May 17, 2013",83.278,83.628,83.87,83.176,-0.46
"May 16, 2013",83.66,83.452,83.963,83.19,0.23
"May 15, 2013",83.465,83.325,83.677,83.112,0.12
"May 14, 2013",83.367,83.858,84.07,83.308,-0.62
"May 13, 2013",83.889,84.063,84.578,83.704,-0.38
"May 10, 2013",84.213,83.96,84.504,83.741,0.27
"May 09, 2013",83.988,83.992,84.618,83.824,-0.03
"May 08, 2013",84.016,83.686,84.294,83.54,0.35
"May 07, 2013",83.722,84.108,84.52,83.544,-0.5
"May 06, 2013",84.139,83.767,84.457,83.551,0.41
"May 03, 2013",83.796,83.599,84.058,83.441,0.19
"May 02, 2013",83.636,83.436,84.095,83.354,0.19
"May 01, 2013",83.476,83.376,83.788,83.344,0.11
"Apr 30, 2013",83.388,83.968,84.061,83.123,-0.74
"Apr 29, 2013",84.008,84.189,84.46,83.892,-0.2
"Apr 26, 2013",84.178,83.466,84.327,83.455,0.81
"Apr 25, 2013",83.503,82.813,83.809,82.802,0.8
"Apr 24, 2013",82.844,82.737,82.912,82.58,0.11
"Apr 23, 2013",82.757,82.877,83.005,82.59,-0.18
"Apr 22, 2013",82.904,82.146,82.913,81.99,0.92
"Apr 19, 2013",82.148,82.548,82.973,82.092,-0.49
"Apr 18, 2013",82.555,82.566,82.784,82.154,-0.02
"Apr 17, 2013",82.573,82.958,83.252,82.454,-0.43
"Apr 16, 2013",82.927,83.375,83.51,82.649,-0.58
"Apr 15, 2013",83.41,83.624,83.995,83.223,-0.27
"Apr 12, 2013",83.636,83.53,84.006,83.513,0.11
"Apr 11, 2013",83.54,83.394,83.848,83.253,0.16
"Apr 10, 2013",83.406,83.443,83.744,83.302,-0.09
"Apr 09, 2013",83.485,83.331,83.702,83.042,0.2
"Apr 08, 2013",83.316,83.995,84.133,83.194,-0.89
"Apr 05, 2013",84.065,83.599,84.298,83.277,0.55
"Apr 04, 2013",83.608,82.5,83.692,82.189,1.34
"Apr 03, 2013",82.501,82.196,82.664,81.852,0.35
"Apr 02, 2013",82.214,82.464,82.919,82.158,-0.33
"Apr 01, 2013",82.49,82.489,82.566,82.204,-0.08
"Mar 29, 2013",82.554,82.435,82.624,82.37,0.08
"Mar 28, 2013",82.489,82.261,82.527,82.055,0.16
"Mar 27, 2013",82.361,82.566,82.59,81.904,-0.27
"Mar 26, 2013",82.584,82.374,82.695,82.135,0.23
"Mar 25, 2013",82.398,82.776,82.911,82.011,-0.47
"Mar 22, 2013",82.783,82.585,82.945,82.31,0.21
"Mar 21, 2013",82.612,82.05,82.688,81.944,0.7
"Mar 20, 2013",82.041,82.242,82.516,81.706,-0.3
"Mar 19, 2013",82.285,81.673,82.383,81.369,0.72
"Mar 18, 2013",81.699,81.689,82.117,81.41,0.04
"Mar 15, 2013",81.669,81.703,82.119,81.43,-0.08
"Mar 14, 2013",81.733,81.154,81.963,80.855,0.69
"Mar 13, 2013",81.169,80.689,81.388,80.582,0.54
"Mar 12, 2013",80.734,81.028,81.19,80.362,-0.38
"Mar 11, 2013",81.04,81.059,81.363,80.798,-0.07
"Mar 08, 2013",81.093,81.74,82.004,80.982,-0.82
"Mar 07, 2013",81.766,82.353,82.407,81.691,-0.76
"Mar 06, 2013",82.395,82.976,83.148,82.315,-0.7
"Mar 05, 2013",82.977,83.051,83.315,82.552,-0.05
"Mar 04, 2013",83.019,82.586,83.042,82.366,0.61
"Mar 01, 2013",82.517,82.455,83.082,82.262,0.06
"Feb 28, 2013",82.468,81.416,82.812,81.317,1.24
"Feb 27, 2013",81.46,81.804,81.898,80.965,-0.48
"Feb 26, 2013",81.853,81.857,82.392,81.512,-0.07
"Feb 25, 2013",81.912,81.794,82.18,81.218,-1.02
"Feb 22, 2013",82.758,83.056,83.397,82.64,-0.38
"Feb 21, 2013",83.072,82.565,83.202,82.305,0.55
"Feb 20, 2013",82.615,83.472,83.719,82.343,-1.07
"Feb 19, 2013",83.512,83.887,84.18,83.456,-0.49
"Feb 18, 2013",83.923,84.197,84.304,83.738,-0.47
"Feb 15, 2013",84.316,83.615,84.432,83.31,0.82
"Feb 14, 2013",83.632,83.611,83.788,83.276,0.02
"Feb 13, 2013",83.615,84.241,84.552,83.425,-0.71
"Feb 12, 2013",84.213,84.475,84.616,83.901,-0.4
"Feb 11, 2013",84.547,84.646,84.936,84.268,-0.13
"Feb 08, 2013",84.661,83.598,84.797,83.467,1.27
"Feb 07, 2013",83.598,83.055,83.99,82.97,0.61
"Feb 06, 2013",83.095,83.045,83.513,82.778,0.09
"Feb 05, 2013",83.021,84.043,84.155,82.86,-1.25
"Feb 04, 2013",84.075,83.374,84.133,83.037,0.69
"Feb 01, 2013",83.501,84.428,84.714,83.443,-1.16
"Jan 31, 2013",84.478,84.119,84.621,83.84,0.42
"Jan 30, 2013",84.127,84.526,84.787,83.883,-0.51
"Jan 29, 2013",84.56,84.81,84.851,84.036,-0.3
"Jan 28, 2013",84.812,84.792,85.042,84.515,-0.22
"Jan 25, 2013",85.001,84.787,85.214,84.565,0.24
"Jan 24, 2013",84.795,84.971,85.35,84.594,-0.26
"Jan 23, 2013",85.017,85.068,85.343,84.829,-0.07
"Jan 22, 2013",85.073,85.086,85.412,84.613,-0.03
"Jan 21, 2013",85.096,85.103,85.669,84.956,-0.24
"Jan 18, 2013",85.302,86.955,87.036,85.21,-1.92
"Jan 17, 2013",86.968,87.456,87.598,86.71,-0.6
"Jan 16, 2013",87.492,87.688,88.064,87.356,-0.26
"Jan 15, 2013",87.723,87.592,87.971,87.336,0.08
"Jan 14, 2013",87.654,88.5,88.579,87.251,-0.94
"Jan 11, 2013",88.483,87.91,88.577,87.729,0.67
"Jan 10, 2013",87.894,87.804,88.072,87.392,0.02
"Jan 09, 2013",87.876,88.211,88.383,87.556,-0.43
"Jan 08, 2013",88.252,88.952,89.222,88.123,-0.82
"Jan 07, 2013",88.984,88.283,89.002,87.959,0.8
"Jan 04, 2013",88.278,87.738,88.468,87.275,0.65
"Jan 03, 2013",87.71,88.118,88.508,87.629,-0.51
"Jan 02, 2013",88.162,88.839,89.374,87.977,-0.75
"Jan 01, 2013",88.83,89.057,89.437,88.751,-0.28
"Dec 31, 2012",89.079,88.566,89.288,88.162,0.6
"Dec 28, 2012",88.544,88.434,88.586,88.154,0.08
"Dec 27, 2012",88.475,88.479,89.087,88.182,-0.01
"Dec 26, 2012",88.484,88.693,88.832,88.325,-0.27
"Dec 25, 2012",88.725,88.59,88.825,87.46,0.1
"Dec 24, 2012",88.637,88.949,89.277,88.464,-0.46
"Dec 21, 2012",89.046,89.307,89.827,88.789,-0.3
"Dec 20, 2012",89.317,88.817,89.415,88.487,0.51
"Dec 19, 2012",88.863,89.245,89.34,88.704,-0.43
"Dec 18, 2012",89.25,88.641,89.381,88.473,0.65
"Dec 17, 2012",88.671,87.992,88.974,87.711,0.77
"Dec 14, 2012",87.994,87.8,88.234,87.407,0.19
"Dec 13, 2012",87.829,87.404,87.993,87.269,0.48
"Dec 12, 2012",87.406,87.51,87.757,87.246,-0.13
"Dec 11, 2012",87.523,87.346,87.666,87.22,0.18
"Dec 10, 2012",87.37,87.107,87.742,86.876,0.24
"Dec 07, 2012",87.159,87.029,87.451,86.8,0.11
"Dec 06, 2012",87.06,87.567,87.835,86.816,-0.59
"Dec 05, 2012",87.581,88.099,88.156,87.535,-0.64
"Dec 04, 2012",88.145,87.937,88.477,87.851,0.21
"Dec 03, 2012",87.956,86.881,88.193,86.881,1.16
"Nov 30, 2012",86.944,87.755,88.02,86.74,-0.93
"Nov 29, 2012",87.76,89.19,89.245,87.586,-1.63
"Nov 28, 2012",89.214,88.671,89.253,88.66,0.63
"Nov 27, 2012",88.656,89.155,89.471,88.599,-0.59
"Nov 26, 2012",89.181,88.881,89.532,88.805,0.34
"Nov 23, 2012",88.883,87.867,89.011,87.828,1.12
"Nov 22, 2012",87.902,87.9,88.21,87.729,-0.02
"Nov 21, 2012",87.919,87.736,88.124,87.571,0.19
"Nov 20, 2012",87.75,87.452,87.843,87.171,0.34
"Nov 19, 2012",87.449,87.627,87.797,87.306,-0.22
"Nov 16, 2012",87.644,86.675,87.731,86.595,1.1
"Nov 15, 2012",86.688,87.13,87.329,86.489,-0.55
"Nov 14, 2012",87.171,87.28,87.364,86.779,-0.16
"Nov 13, 2012",87.315,87.239,87.423,86.945,0.03
"Nov 12, 2012",87.287,86.793,87.705,86.717,0.56
"Nov 09, 2012",86.8,86.921,87.434,86.598,-0.17
"Nov 08, 2012",86.945,86.655,87.398,86.419,0.33
"Nov 07, 2012",86.663,87.072,87.137,86.379,-0.5
"Nov 06, 2012",87.099,87.218,87.586,86.857,-0.14
"Nov 05, 2012",87.221,86.155,87.397,86.075,1.15
"Nov 02, 2012",86.231,86.495,86.683,86.123,-0.36
"Nov 01, 2012",86.54,86.779,87.029,86.468,-0.28
"Oct 31, 2012",86.785,86.751,87.191,86.553,0.05
"Oct 30, 2012",86.74,86.69,86.945,86.236,0.01
"Oct 29, 2012",86.728,86.221,86.883,86.071,0.54
"Oct 26, 2012",86.263,86.328,86.452,86.098,-0.08
"Oct 25, 2012",86.336,86.161,86.71,85.905,0.16
"Oct 24, 2012",86.199,85.689,86.248,85.401,0.56
"Oct 23, 2012",85.716,85.75,86.07,85.405,-0.06
"Oct 22, 2012",85.768,86.198,86.329,85.627,-0.48
"Oct 19, 2012",86.181,85.969,86.725,85.536,0.23
"Oct 18, 2012",85.986,85.262,86.446,85.011,0.77
"Oct 17, 2012",85.332,85.162,85.606,84.936,0.15
"Oct 16, 2012",85.205,85.123,85.322,84.842,0.06
"Oct 15, 2012",85.15,84.873,85.385,84.615,0.32
"Oct 12, 2012",84.876,84.472,85.119,84.19,0.42
"Oct 11, 2012",84.517,84.853,85.175,84.249,-0.44
"Oct 10, 2012",84.888,84.256,85.122,83.975,0.7
"Oct 09, 2012",84.296,84.164,84.663,83.745,0.14
"Oct 08, 2012",84.18,83.751,84.493,83.296,0.51
"Oct 05, 2012",83.757,83.777,84.268,83.146,-0.07
"Oct 04, 2012",83.814,83.97,84.048,83.235,-0.19
"Oct 03, 2012",83.973,84.57,84.803,83.803,-0.75
"Oct 02, 2012",84.604,84.489,84.866,84.413,0.12
"Oct 01, 2012",84.499,85.31,85.495,84.323,-1.11
"Sep 28, 2012",85.448,85.921,86.119,85.136,-0.57
"Sep 27, 2012",85.94,86.639,86.7,85.722,-0.79
"Sep 26, 2012",86.626,86.411,86.792,86.338,0.27
"Sep 25, 2012",86.395,86.674,87.041,86.026,-0.34
"Sep 24, 2012",86.69,86.667,86.82,86.026,0.09
"Sep 21, 2012",86.614,87.966,88.124,86.577,-1.57
"Sep 20, 2012",87.996,87.599,88.253,87.566,0.4
"Sep 19, 2012",87.642,87.555,87.918,87.421,0.11
"Sep 18, 2012",87.55,87.539,88.316,87.464,-0.01
"Sep 17, 2012",87.563,88.134,88.17,87.01,-0.56
"Sep 14, 2012",88.059,89.363,89.719,87.933,-1.47
"Sep 13, 2012",89.371,88.938,89.532,88.844,0.49
"Sep 12, 2012",88.932,88.77,89.077,88.627,0.15
"Sep 11, 2012",88.795,88.637,88.978,88.554,0.16
"Sep 10, 2012",88.651,88.654,88.823,88.339,0.03
"Sep 07, 2012",88.62,88.678,88.716,88.117,-0.08
"Sep 06, 2012",88.691,88.889,89.1,88.388,-0.26
"Sep 05, 2012",88.919,88.259,89.098,88.222,0.72
"Sep 04, 2012",88.284,88.204,88.483,88,0.08
