Date,Close,Open,High,Low,Vol.,Change %
2001-04-25,"1,155.35","1,146.5","1,162.85","1,142.3",52.93M,0.79%
2001-04-26,"1,143.75","1,155.4","1,170.2","1,138.85",55.93M,-1.00%
2001-04-27,"1,101.3","1,143.65","1,143.65","1,078.1",56.50M,-3.71%
2001-04-30,"1,125.25","1,101.45","1,127.9","1,101.45",42.75M,2.17%
2001-05-02,"1,137.2","1,125.45","1,150.65","1,125.25",43.26M,1.06%
2001-05-03,"1,122.05","1,137.15","1,139.85","1,117.7",35.70M,-1.33%
2001-05-04,"1,130.05","1,121.45","1,131.95","1,113.65",42.01M,0.71%
2001-05-07,"1,139.2","1,130.05","1,145.4","1,130.05",35.26M,0.81%
2001-05-08,"1,148.95","1,139.25","1,151.95","1,138.2",43.30M,0.86%
2001-05-09,"1,149.25","1,149.9","1,164.3","1,145.25",55.61M,0.03%
2001-05-10,"1,144.95","1,149.1","1,151.6","1,139.25",37.69M,-0.37%
2001-05-11,"1,140.5","1,144.1","1,146.85","1,136.9",42.03M,-0.39%
2001-05-14,"1,140.8","1,140.45","1,146.25","1,134.05",32.68M,0.03%
2001-05-15,"1,145.3","1,140.75","1,147.75","1,096.25",45.14M,0.39%
2001-05-16,"1,151.15","1,147.1","1,163.15","1,146.05",48.49M,0.51%
2001-05-17,"1,174.95","1,151.2","1,179","1,150.6",62.57M,2.07%
2001-05-18,"1,172.8","1,175","1,187.65","1,169.2",53.43M,-0.18%
2001-05-21,"1,169.45","1,172.95","1,182.65","1,166.7",43.13M,-0.29%
2001-05-22,"1,168.1","1,169.5","1,176.2","1,165.65",37.28M,-0.12%
2001-05-23,"1,179.1","1,168.25","1,181.8","1,167",40.54M,0.94%
2001-05-24,"1,181.85","1,179.1","1,190.15","1,177.55",49.24M,0.23%
2001-05-25,"1,174.9","1,181.95","1,188.5","1,171.35",44.05M,-0.59%
2001-05-28,"1,193.2","1,174.95","1,194.5","1,174.45",45.58M,1.56%
2001-05-29,"1,198.45","1,193.25","1,202.05","1,193.25",44.86M,0.44%
2001-05-30,"1,177.55","1,199.5","1,207","1,173.75",53.46M,-1.74%
2001-05-31,"1,167.9","1,177.5","1,177.5","1,154.9",51.33M,-0.82%
2001-06-01,"1,148.05","1,168.1","1,175.8","1,146.9",45.59M,-1.70%
2001-06-04,"1,127.2","1,148","1,154.45","1,125.35",39.21M,-1.82%
2001-06-05,"1,115.6","1,127.15","1,130.65","1,106.8",44.90M,-1.03%
2001-06-06,"1,115.7","1,117.5","1,132.95","1,114",34.92M,0.01%
2001-06-07,"1,112.35","1,115.05","1,116.1","1,095.45",43.85M,-0.30%
2001-06-08,"1,126.6","1,112.45","1,128.9","1,112.45",47.21M,1.28%
2001-06-11,"1,131.1","1,126.55","1,134.8","1,122.35",35.44M,0.40%
2001-06-12,"1,127.15","1,131.05","1,133.3","1,121.8",39.27M,-0.35%
2001-06-13,"1,129","1,127.1","1,132.95","1,126.9",32.96M,0.16%
2001-06-14,"1,112.75","1,128.95","1,128.95","1,110.15",40.35M,-1.44%
2001-06-15,"1,087.75","1,112.7","1,112.7","1,084.2",45.84M,-2.25%
2001-06-18,"1,078.3","1,087.75","1,087.75","1,064.4",42.08M,-0.87%
2001-06-19,"1,096.65","1,078.25","1,099.7","1,075.45",37.83M,1.70%
2001-06-20,"1,097.6","1,096.35","1,100.55","1,084.7",31.01M,0.09%
2001-06-21,"1,095.2","1,097.9","1,102.45","1,090.25",37.93M,-0.22%
2001-06-22,"1,087.65","1,095.85","1,097.8","1,081.3",37.68M,-0.69%
2001-06-25,"1,067","1,087.1","1,087.1","1,064.4",39.75M,-1.90%
2001-06-26,"1,096.6","1,066.4","1,099.8","1,060.05",50.43M,2.77%
2001-06-27,"1,096.1","1,096.6","1,102.8","1,086.75",46.77M,-0.05%
2001-06-28,"1,094","1,095.85","1,101","1,090.2",31.05M,-0.19%
2001-06-29,"1,107.9","1,094.05","1,114.35","1,091.05",39.50M,1.27%
2001-07-02,"1,100.75","1,108.35","1,119.55","1,097.95",18.08M,-0.65%
2001-07-03,"1,069.8","1,097.4","1,097.4","1,066.05",30.62M,-2.81%
2001-07-04,"1,067.95","1,068.05","1,074.6","1,062.2",26.71M,-0.17%
2001-07-05,"1,069.75","1,068.35","1,079.35","1,066.95",27.27M,0.17%
2001-07-06,"1,065.1","1,069.15","1,069.15","1,059.6",23.38M,-0.43%
2001-07-09,"1,059.5","1,064.8","1,064.8","1,052.1",18.02M,-0.53%
2001-07-10,"1,072.05","1,059.95","1,078.1","1,059.25",21.88M,1.18%
2001-07-11,"1,083.65","1,072.15","1,088.5","1,068.35",24.69M,1.08%
2001-07-12,"1,105.5","1,083.8","1,109","1,083.8",37.17M,2.02%
2001-07-13,"1,110.45","1,105.7","1,127.15","1,103.3",39.26M,0.45%
2001-07-16,"1,105.55","1,110.35","1,116.7","1,102.45",28.11M,-0.44%
2001-07-17,"1,103.1","1,103.55","1,106.05","1,092.5",23.69M,-0.22%
2001-07-18,"1,091.95","1,103.1","1,108.45","1,088.1",26.61M,-1.01%
2001-07-19,"1,085.9","1,091.35","1,091.35","1,079.55",29.24M,-0.55%
2001-07-20,"1,077.7","1,085.95","1,089.95","1,072.75",28.97M,-0.76%
2001-07-23,"1,070.65","1,076.15","1,076.15","1,063.4",1.40M,-0.65%
2001-07-24,"1,072.55","1,065.95","1,074.75","1,064.5",22.14M,0.18%
2001-07-25,"1,064.2","1,072.45","1,073.95","1,062.15",27.92M,-0.78%
2001-07-26,"1,053.4","1,063.9","1,066.55","1,050.15",32.44M,-1.01%
2001-07-27,"1,051.7","1,053.2","1,061.2","1,046.9",28.24M,-0.16%
2001-07-30,"1,061.45","1,051.45","1,062.8","1,050.9",26.46M,0.93%
2001-07-31,"1,072.85","1,061.45","1,076.35","1,053.6",34.61M,1.07%
2001-08-01,"1,063.15","1,073","1,077.7","1,059.75",53.43M,-0.90%
2001-08-02,"1,066","1,064.25","1,070.05","1,059.55",43.30M,0.27%
2001-08-03,"1,074.6","1,066.4","1,077.55","1,066.2",43.83M,0.81%
2001-08-06,"1,075.25","1,074.2","1,082.4","1,072.55",37.04M,0.06%
2001-08-07,"1,072.1","1,074.35","1,079.3","1,070.2",26.87M,-0.29%
2001-08-08,"1,068","1,071.75","1,072.1","1,059.55",28.80M,-0.38%
2001-08-09,"1,070.65","1,068.1","1,072.6","1,061.4",26.83M,0.25%
2001-08-10,"1,071.15","1,070.65","1,076.7","1,069.05",25.91M,0.05%
2001-08-13,"1,063","1,070.95","1,081.4","1,061.05",21.61M,-0.76%
2001-08-14,"1,075.5","1,063.05","1,076.6","1,062.2",42.86M,1.18%
2001-08-16,"1,078.95","1,075.2","1,083.7","1,072.95",48.32M,0.32%
2001-08-17,"1,069.2","1,079","1,084","1,067.6",51.09M,-0.90%
2001-08-20,"1,063.75","1,062.5","1,067.95","1,061",30.73M,-0.51%
2001-08-21,"1,068.7","1,063.65","1,071.2","1,062.3",34.64M,0.47%
2001-08-23,"1,071.5","1,068.7","1,079","1,065.7",29.66M,0.26%
2001-08-24,"1,069.15","1,071.5","1,076.7","1,064.9",42.20M,-0.22%
2001-08-27,"1,072.55","1,064.05","1,078.35","1,064.05",35.80M,0.32%
2001-08-28,"1,070.65","1,072.35","1,076.85","1,069.6",31.75M,-0.18%
2001-08-29,"1,067.45","1,070.55","1,074.5","1,066.45",28.19M,-0.30%
2001-08-30,"1,064.15","1,068.3","1,070.25","1,061.9",38.78M,-0.31%
2001-08-31,"1,053.75","1,064.1","1,064.1","1,051.75",34.37M,-0.98%
2001-09-03,"1,048.05","1,054.65","1,059.9","1,046.35",29.93M,-0.54%
2001-09-04,"1,048.2","1,048.2","1,053.25","1,043.3",39.74M,0.01%
2001-09-05,"1,045","1,047.25","1,051.55","1,043.3",35.51M,-0.31%
2001-09-06,"1,036.1","1,047.7","1,048.2","1,033.4",47.39M,-0.85%
2001-09-07,"1,035.2","1,036.35","1,037.35","1,026.45",49.22M,-0.09%
2001-09-10,"1,033.4","1,035","1,045.3","1,031.45",36.06M,-0.17%
2001-09-11,"1,023.4","1,033.35","1,037.45","1,020.7",36.49M,-0.97%
2001-09-12,982.2,"1,023.25","1,023.25",957.95,34.98M,-4.03%
2001-09-13,971.7,982.2,993.05,969,41.79M,-1.07%
2001-09-14,919.7,972.05,974.5,902.7,49.97M,-5.35%
2001-09-17,872.25,916.15,916.15,861.05,46.03M,-5.16%
2001-09-18,900.2,872.15,910.35,868.5,71.87M,3.20%
2001-09-19,912.2,899.7,915,899.7,52.49M,1.33%
2001-09-20,898.8,910.2,910.35,873.7,55.78M,-1.47%
2001-09-21,854.2,903.75,903.75,849.95,47.90M,-4.96%
2001-09-24,869.05,853,878.6,853,48.76M,1.74%
2001-09-25,861.4,869.15,893.35,858.85,54.35M,-0.88%
2001-09-26,873.7,861.35,877,859.2,52.83M,1.43%
2001-09-27,890,873.15,893.05,868.3,51.71M,1.87%
2001-09-28,913.85,891.75,922.55,891,63.99M,2.68%
2001-10-01,910.1,914.65,919.2,905.5,49.60M,-0.41%
2001-10-03,899.65,910.05,915.05,896.25,40.48M,-1.15%
2001-10-04,911.65,899.65,914.25,899.65,47.79M,1.33%
2001-10-05,914.6,911.6,919.75,903.05,38.68M,0.32%
2001-10-08,901.95,911.2,913.05,884.65,36.38M,-1.38%
2001-10-09,912.7,903,914.3,902.55,36.54M,1.19%
2001-10-10,940.35,915.5,942.8,912.9,53.38M,3.03%
2001-10-11,954.9,940.45,959.75,940.45,49.85M,1.55%
2001-10-12,960.4,958.4,969.9,956.85,55.20M,0.58%
2001-10-15,963.4,963.65,966.15,954.35,43.54M,0.31%
2001-10-16,971.25,963.4,973.25,962.5,47.17M,0.81%
2001-10-17,986.25,971.95,989.05,971.95,53.22M,1.54%
2001-10-18,972.05,984.2,984.5,969.35,42.71M,-1.44%
2001-10-19,976.65,972.2,981,970.85,38.88M,0.47%
2001-10-22,976.4,980.05,994.15,973.2,44.25M,-0.03%
2001-10-23,993.2,976.75,994.15,976.55,51.83M,1.72%
2001-10-24,991.2,992.95,"1,000.95",987.4,59.40M,-0.20%
2001-10-25,983.2,991.25,998,979.95,60.24M,-0.81%
2001-10-29,977.45,983.15,996.6,974.05,37.91M,-0.58%
2001-10-30,963.1,977.35,977.35,960.5,46.82M,-1.47%
2001-10-31,971.9,962.85,976.4,959.35,48.40M,0.91%
2001-11-01,994,973.55,997.3,973.55,53.18M,2.27%
2001-11-02,997.6,994.25,"1,009.55",991.95,57.61M,0.36%
2001-11-05,991.05,997.25,"1,001.3",987.85,44.01M,-0.66%
2001-11-06,"1,001.9",991.2,"1,007.4",991.15,50.53M,1.09%
2001-11-07,987.5,"1,001.95","1,014.1",984.45,44.84M,-1.44%
2001-11-08,997.7,987.5,"1,001.15",985.75,51.43M,1.03%
2001-11-09,"1,004.05",999.1,"1,008.95",999.1,62.74M,0.64%
2001-11-12,"1,010.9","1,004.55","1,014.25","1,003.6",46.43M,0.68%
2001-11-13,"1,005.4","1,010.95","1,013.25",999.85,43.47M,-0.54%
2001-11-14,"1,015.8","1,005.45","1,017.2","1,004.7",13.83M,1.03%
2001-11-15,"1,035.7","1,016.05","1,038.35","1,015.15",50.50M,1.96%
2001-11-19,"1,068.15","1,034.2","1,072","1,032.85",73.04M,3.13%
2001-11-20,"1,050.2","1,067.3","1,082.4","1,046.15",72.22M,-1.68%
2001-11-21,"1,056.35","1,050.4","1,064.85","1,046.3",57.52M,0.59%
2001-11-22,"1,062.45","1,056.45","1,075.9","1,056.45",60.06M,0.58%
2001-11-23,"1,059","1,063.05","1,075.05","1,057.3",54.53M,-0.32%
2001-11-26,"1,080.6","1,059.25","1,084.65","1,059.25",52.43M,2.04%
2001-11-27,"1,076.05","1,087.6","1,097.6","1,071.05",67.61M,-0.42%
2001-11-28,"1,070.8","1,076.15","1,082.3","1,067.65",58.93M,-0.49%
2001-11-29,"1,067.15","1,070.3","1,071","1,063",60.88M,-0.34%
2001-12-03,"1,065.4","1,067.2","1,074.5","1,063.25",53.29M,-0.16%
2001-12-04,"1,077.7","1,066.05","1,082.6","1,065.65",58.42M,1.15%
2001-12-05,"1,104.55","1,077.95","1,107.15","1,077.95",67.35M,2.49%
2001-12-06,"1,110.45","1,105.1","1,132.65","1,105.1",77.04M,0.53%
2001-12-07,"1,112.3","1,110.9","1,122.65","1,109.65",59.28M,0.17%
2001-12-10,"1,115.25","1,112.15","1,123.55","1,112.15",54.63M,0.27%
2001-12-11,"1,110.2","1,112.15","1,122.85","1,107.7",69.18M,-0.45%
2001-12-12,"1,107.65","1,110.65","1,121.55","1,104.75",54.12M,-0.23%
2001-12-13,"1,098.75","1,107.75","1,114.15","1,069.95",66.16M,-0.80%
2001-12-14,"1,087.85","1,098.65","1,102.9","1,082.75",41.87M,-0.99%
2001-12-18,"1,082.3","1,089.9","1,098","1,071.35",47.04M,-0.51%
2001-12-19,"1,060.75","1,082.5","1,086.35","1,057.1",49.99M,-1.99%
2001-12-20,"1,062","1,060.45","1,064.8","1,047.5",55.79M,0.12%
2001-12-21,"1,050.85","1,061.8","1,061.8","1,043.65",47.17M,-1.05%
2001-12-24,"1,048.5","1,051","1,055","1,032.6",41.90M,-0.22%
2001-12-26,"1,034.25","1,048.9","1,058.3","1,030.5",42.61M,-1.36%
2001-12-27,"1,020","1,033.85","1,037.7","1,017.35",60.27M,-1.38%
2001-12-28,"1,033.8","1,019.9","1,036.35","1,010.45",56.36M,1.35%
2001-12-31,"1,059.05","1,033.9","1,062.3","1,033.9",53.15M,2.44%
2002-01-01,"1,055.3","1,058.85","1,071.15","1,052.05",43.95M,-0.35%
2002-01-02,"1,060.75","1,054.95","1,065.25","1,054.1",49.61M,0.52%
2002-01-03,"1,072.25","1,063.45","1,074.85","1,062.9",61.87M,1.08%
2002-01-04,"1,096.2","1,072.4","1,099.25","1,072.4",74.41M,2.23%
2002-01-07,"1,100.15","1,093.05","1,111.55","1,093.05",61.39M,0.36%
2002-01-08,"1,109.9","1,100.55","1,114.55","1,097.9",67.83M,0.89%
2002-01-09,"1,102.8","1,110","1,119.4","1,098.7",74.87M,-0.64%
2002-01-10,"1,098.2","1,098.8","1,105.35","1,093.6",68.97M,-0.42%
2002-01-11,"1,088.55","1,098.15","1,105.9","1,073.45",71.15M,-0.88%
2002-01-14,"1,109.8","1,089.45","1,118.5","1,089.45",60.43M,1.95%
2002-01-15,"1,094.15","1,109.45","1,112.6","1,090.2",55.22M,-1.41%
2002-01-16,"1,090.3","1,094.15","1,104.8","1,085.3",59.75M,-0.35%
2002-01-17,"1,109.2","1,090.25","1,116.05","1,078.95",83.52M,1.73%
2002-01-18,"1,093.15","1,109.55","1,121.75","1,089.05",84.63M,-1.45%
2002-01-21,"1,091.35","1,093.25","1,099.8","1,082.65",64.35M,-0.16%
2002-01-22,"1,092.85","1,091.35","1,099","1,090",55.75M,0.14%
2002-01-23,"1,089.4","1,092.85","1,096.95","1,087.5",53.73M,-0.32%
2002-01-24,"1,085.3","1,089.6","1,098.6","1,081.7",47.72M,-0.38%
2002-01-25,"1,080.1","1,085.85","1,089.7","1,077",59.84M,-0.48%
2002-01-28,"1,071.35","1,083.25","1,088.75","1,068.7",49.77M,-0.81%
2002-01-29,"1,071.65","1,071.35","1,076.45","1,068.85",58.95M,0.03%
2002-01-30,"1,067.45","1,072.85","1,072.85","1,058.8",50.69M,-0.39%
2002-01-31,"1,075.4","1,067.65","1,082","1,067.65",66.03M,0.74%
2002-02-01,"1,081.65","1,076.95","1,088.05","1,076.95",58.40M,0.58%
2002-02-04,"1,076.9","1,083.05","1,086.95","1,074.15",57.89M,-0.44%
2002-02-05,"1,074.25","1,076.25","1,081.2","1,069.4",68.53M,-0.25%
2002-02-06,"1,113.1","1,074.4","1,117.1","1,074",73.87M,3.62%
2002-02-07,"1,110.45","1,114.85","1,130.95","1,104.3",93.83M,-0.24%
2002-02-08,"1,123.75","1,112.8","1,131.85","1,104.45",73.01M,1.20%
2002-02-11,"1,131.55","1,124.85","1,144.15","1,124.85",61.16M,0.69%
2002-02-12,"1,129.5","1,131.95","1,143.3","1,125.55",59.33M,-0.18%
2002-02-13,"1,135.1","1,129.8","1,142.3","1,129.6",55.75M,0.50%
2002-02-14,"1,150","1,135.5","1,151.65","1,133.85",60.60M,1.31%
2002-02-15,"1,159.95","1,150.65","1,164.1","1,150.3",67.68M,0.87%
2002-02-18,"1,172.85","1,159.85","1,177.05","1,156.7",59.70M,1.11%
2002-02-19,"1,158.9","1,172.85","1,178.1","1,155.1",59.28M,-1.19%
2002-02-20,"1,145.95","1,158.45","1,158.45","1,134.65",49.63M,-1.12%
2002-02-21,"1,149.85","1,146.05","1,158.05","1,146.05",34.46M,0.34%
2002-02-22,"1,163.5","1,149.85","1,165.7","1,145.5",53.39M,1.19%
2002-02-25,"1,165.45","1,163.65","1,167.6","1,155.45",51.75M,0.17%
2002-02-26,"1,189.4","1,165.75","1,192.65","1,165.75",67.00M,2.06%
2002-02-27,"1,189.2","1,190.15","1,205.95","1,180",76.05M,-0.02%
2002-02-28,"1,142.05","1,189.6","1,197","1,135.2",104.26M,-3.96%
2002-03-01,"1,178","1,142.05","1,181.25","1,135.45",68.82M,3.15%
2002-03-04,"1,177.35","1,178.45","1,201.1","1,172.3",74.30M,-0.06%
2002-03-05,"1,178.5","1,176.4","1,193.1","1,175.15",63.43M,0.10%
2002-03-06,"1,172.6","1,176.55","1,182.65","1,162.75",61.49M,-0.50%
2002-03-07,"1,193.05","1,173.6","1,195.2","1,173.6",50.21M,1.74%
2002-03-08,"1,187.65","1,193.6","1,199.6","1,182.55",50.28M,-0.45%
2002-03-11,"1,167.85","1,187.5","1,192.75","1,164.55",50.59M,-1.67%
2002-03-12,"1,150.45","1,167.85","1,171.2","1,144.3",50.38M,-1.49%
2002-03-13,"1,157.05","1,150.2","1,165.4","1,143.55",41.96M,0.57%
2002-03-14,"1,159.45","1,156.85","1,163.65","1,153.15",31.82M,0.21%
2002-03-15,"1,169.75","1,159.6","1,173.75","1,159.6",61.76M,0.89%
2002-03-18,"1,169.3","1,169.95","1,184.7","1,163.75",44.60M,-0.04%
2002-03-19,"1,152.15","1,169.4","1,170.8","1,150.3",40.01M,-1.47%
2002-03-20,"1,155.6","1,152.05","1,158.95","1,148.5",41.28M,0.30%
2002-03-21,"1,144.2","1,155.55","1,155.55","1,141.05",32.47M,-0.99%
2002-03-22,"1,138.45","1,144.5","1,148.65","1,135.9",36.79M,-0.50%
2002-03-26,"1,123.05","1,138.1","1,140.2","1,117.85",32.69M,-1.35%
2002-03-27,"1,123.35","1,130","1,134.1","1,121.35",41.55M,0.03%
2002-03-28,"1,129.55","1,123.6","1,138.45","1,123.6",55.36M,0.55%
2002-04-01,"1,138.95","1,129.85","1,143.3","1,129.85",41.46M,0.83%
2002-04-02,"1,136.95","1,138.8","1,147.3","1,132.3",50.73M,-0.18%
2002-04-03,"1,123.5","1,136.6","1,136.9","1,121.45",39.86M,-1.18%
2002-04-04,"1,145.9","1,124.05","1,149.65","1,123.9",49.47M,1.99%
2002-04-05,"1,141.95","1,146.05","1,153.3","1,139.9",40.19M,-0.34%
2002-04-08,"1,135.25","1,141.9","1,147.9","1,134",31.26M,-0.59%
2002-04-09,"1,126.7","1,135.15","1,137.45","1,122.1",37.26M,-0.75%
2002-04-10,"1,138.5","1,126.7","1,140.25","1,125.75",48.37M,1.05%
2002-04-11,"1,143.6","1,138.55","1,150.2","1,138.55",48.51M,0.45%
2002-04-12,"1,146.5","1,143.25","1,151.55","1,138.65",38.87M,0.25%
2002-04-15,"1,134.15","1,146.55","1,152.55","1,130.45",32.84M,-1.08%
2002-04-16,"1,118.75","1,130.8","1,133.5","1,116.65",32.53M,-1.36%
2002-04-17,"1,125.1","1,119","1,136.6","1,118.95",34.38M,0.57%
2002-04-18,"1,129","1,125.25","1,135","1,123.8",34.22M,0.35%
2002-04-19,"1,100.3","1,125.55","1,127.05","1,097.6",42.13M,-2.54%
2002-04-22,"1,104.15","1,100.5","1,107.2","1,088.05",38.34M,0.35%
2002-04-23,"1,106","1,104","1,108.8","1,095",39.72M,0.17%
2002-04-24,"1,110.6","1,106.25","1,116.85","1,105.7",40.70M,0.42%
2002-04-25,"1,094.3","1,110.65","1,113.85","1,089",44.99M,-1.47%
2002-04-26,"1,097.4","1,094.25","1,103.35","1,094.1",30.87M,0.28%
2002-04-29,"1,074.2","1,097.55","1,098.65","1,073.3",41.59M,-2.11%
2002-04-30,"1,084.5","1,074.25","1,085.75","1,073.4",35.80M,0.96%
2002-05-02,"1,093.3","1,084.8","1,101.1","1,084.8",44.41M,0.81%
2002-05-03,"1,096.95","1,093.4","1,098.6","1,091.5",34.20M,0.33%
2002-05-06,"1,100.95","1,096.95","1,102.05","1,096.25",33.07M,0.36%
2002-05-07,"1,110.7","1,100.9","1,111.85","1,096.65",34.36M,0.89%
2002-05-08,"1,117.6","1,110.7","1,122.7","1,110.7",38.16M,0.62%
2002-05-09,"1,127.6","1,117.7","1,136.55","1,117.7",41.85M,0.89%
2002-05-10,"1,116.4","1,127.05","1,127.3","1,111.15",39.47M,-0.99%
2002-05-13,"1,119.65","1,116.8","1,121.95","1,114.2",35.78M,0.29%
2002-05-14,"1,115.1","1,119.95","1,125.95","1,111.45",45.79M,-0.41%
2002-05-15,"1,107.8","1,115.15","1,121.5","1,102.65",43.83M,-0.65%
2002-05-16,"1,092.8","1,108.25","1,111.25","1,089.85",48.84M,-1.35%
2002-05-17,"1,090.65","1,092.8","1,099.75","1,079.95",55.62M,-0.20%
2002-05-20,"1,074.35","1,091.7","1,097.95","1,071.35",43.65M,-1.49%
2002-05-21,"1,049.2","1,074.75","1,074.85","1,028.25",69.84M,-2.34%
2002-05-22,"1,045.3","1,049.5","1,050.9","1,035.5",50.69M,-0.37%
2002-05-23,"1,026.75","1,045.2","1,045.35","1,024.3",40.36M,-1.77%
2002-05-24,"1,067","1,026.9","1,069.2","1,026.9",51.00M,3.92%
2002-05-27,"1,062.7","1,067","1,071.5","1,054.1",45.84M,-0.40%
2002-05-28,"1,038.2","1,061.9","1,062.3","1,034.1",47.30M,-2.31%
2002-05-29,"1,041.65","1,038.2","1,047.95","1,026.5",59.43M,0.33%
2002-05-30,"1,032.15","1,041.4","1,049.95","1,030.1",56.75M,-0.91%
2002-05-31,"1,028.8","1,032.5","1,037.7","1,020.1",48.91M,-0.32%
2002-06-03,"1,039.75","1,029.25","1,047.25","1,029.25",35.08M,1.06%
2002-06-04,"1,045.4","1,040.15","1,047.4","1,036.55",31.09M,0.54%
2002-06-05,"1,064.2","1,045.55","1,067.5","1,045",48.38M,1.80%
2002-06-06,"1,064.35","1,064.15","1,072","1,055.5",49.92M,0.01%
2002-06-07,"1,048.8","1,063.75","1,063.75","1,044.35",34.43M,-1.46%
2002-06-10,"1,069.9","1,049.95","1,072.5","1,049.95",36.19M,2.01%
2002-06-11,"1,097.05","1,070.95","1,099.5","1,070.55",57.80M,2.54%
2002-06-12,"1,092.8","1,097.15","1,100.45","1,088.5",45.73M,-0.39%
2002-06-13,"1,082.85","1,093","1,102.05","1,080.8",36.92M,-0.91%
2002-06-14,"1,085.7","1,081.75","1,087.6","1,079.45",45.12M,0.26%
2002-06-17,"1,088.9","1,085.8","1,097.55","1,085.7",35.01M,0.29%
2002-06-18,"1,074.95","1,088.9","1,097.4","1,073.75",38.29M,-1.28%
2002-06-19,"1,062.9","1,074.7","1,079.2","1,056.45",46.37M,-1.12%
2002-06-20,"1,070.05","1,063.1","1,074","1,056.25",44.43M,0.67%
2002-06-21,"1,062.55","1,069.5","1,069.8","1,058.95",36.40M,-0.70%
2002-06-24,"1,061.85","1,065.6","1,065.6","1,054.45",29.00M,-0.07%
2002-06-25,"1,055.4","1,061.9","1,063.3","1,048.55",48.99M,-0.61%
2002-06-26,"1,044.2","1,055.35","1,061.05","1,042.2",38.08M,-1.06%
2002-06-27,"1,048.55","1,044.5","1,053.7","1,044",50.09M,0.42%
2002-06-28,"1,057.8","1,049.4","1,068.9","1,049.4",42.67M,0.88%
2002-07-01,"1,068.95","1,058","1,070.15","1,058",31.62M,1.05%
2002-07-02,"1,068.05","1,067.9","1,071.7","1,064.95",42.06M,-0.08%
2002-07-03,"1,069.9","1,067.8","1,074","1,065.55",39.63M,0.17%
2002-07-04,"1,070.55","1,069.95","1,078.55","1,068.4",39.80M,0.06%
2002-07-05,"1,073.8","1,071","1,076.2","1,067.45",31.66M,0.30%
2002-07-08,"1,082.05","1,074","1,085.3","1,072.9",41.66M,0.77%
2002-07-09,"1,080.3","1,081.9","1,083.65","1,077.55",39.64M,-0.16%
2002-07-10,"1,071.7","1,081.55","1,087.4","1,069.45",40.20M,-0.80%
2002-07-11,"1,056.6","1,070.95","1,070.95","1,055.3",36.45M,-1.41%
2002-07-12,"1,058.25","1,057.1","1,064.9","1,054.9",31.40M,0.16%
2002-07-15,"1,048","1,057.95","1,058.45","1,043.3",30.06M,-0.97%
2002-07-16,"1,035.95","1,047.9","1,051.85","1,033.95",41.56M,-1.15%
2002-07-17,"1,032.55","1,035.95","1,037.5","1,025",36.54M,-0.33%
2002-07-18,"1,041.3","1,032.55","1,044","1,032.55",32.85M,0.85%
2002-07-19,"1,035.9","1,041.35","1,041.5","1,032.25",38.25M,-0.52%
2002-07-22,"1,012","1,035.2","1,035.2","1,009",38.10M,-2.31%
2002-07-23,"1,021.9","1,012.05","1,023.65","1,005.75",48.05M,0.98%
2002-07-24,"1,004.05","1,021.8","1,022.2","1,001.9",43.16M,-1.75%
2002-07-25,"1,001.55","1,004.2","1,021.3",997.85,77.65M,-0.25%
2002-07-26,973.5,"1,001.05","1,001.05",972.55,59.58M,-2.80%
2002-07-29,971.65,973,977.95,953.15,55.21M,-0.19%
2002-07-30,960.65,973,987.5,956.8,54.99M,-1.13%
2002-07-31,958.9,960.3,964.1,943.6,58.53M,-0.18%
2002-08-01,957.7,959.2,972.05,954.15,43.35M,-0.13%
2002-08-02,954.75,957.55,957.55,935.55,42.40M,-0.31%
2002-08-05,963.25,954.9,966.5,953.9,42.32M,0.89%
2002-08-06,966.65,963.3,969.55,955.4,40.64M,0.35%
2002-08-07,969.1,967.7,978.6,966.55,44.12M,0.25%
2002-08-08,953.55,969.15,971.75,951.2,42.63M,-1.60%
2002-08-09,961.95,953.8,963.85,948,53.34M,0.88%
2002-08-12,969.85,961.15,971.55,961.15,38.88M,0.82%
2002-08-13,976.05,970.4,977.2,969.9,26.76M,0.64%
2002-08-14,969.65,976.05,976.25,967.25,40.79M,-0.66%
2002-08-16,979.25,970.75,981.2,968.35,33.89M,0.99%
2002-08-19,979.85,979.4,983.55,978.2,29.70M,0.06%
2002-08-20,988.55,979.75,990.85,979.05,41.50M,0.89%
2002-08-21,988.45,988.6,994.25,984.35,55.11M,-0.01%
2002-08-22,985.7,988.55,995.3,983.45,40.65M,-0.28%
2002-08-23,995.2,985.75,996.4,984.7,39.91M,0.96%
2002-08-26,998.85,992.4,"1,001.45",986.15,45.09M,0.37%
2002-08-27,987.7,998.85,"1,003.3",985.7,54.47M,-1.12%
2002-08-28,985.7,987.35,988.1,981.1,44.21M,-0.20%
2002-08-29,987.25,985.85,989.4,981.45,75.08M,0.16%
2002-08-30,"1,010.6",987.65,"1,012.75",986.7,70.54M,2.37%
2002-09-02,"1,013.5","1,010.9","1,024.65","1,010.85",56.39M,0.29%
2002-09-03,"1,001.1","1,013.65","1,014.8",999.4,44.81M,-1.22%
2002-09-04,"1,006.95","1,000.7","1,008.8",990.85,53.16M,0.58%
2002-09-05,"1,008.6","1,006.9","1,013.45","1,004.2",57.44M,0.16%
2002-09-06,995.2,"1,008.45","1,008.45",992.7,45.01M,-1.33%
